Chrom	Strand	Experiment_Left	Experiment_Right	Systematic ID	Common Name	NFR/NDR_Left	NFR/NDR_Right
chr13	-	246764	247477	YML011C	RAD33	247410	247698
chr13	+	82224	82937	YML094W	GIM5	82096	82310
chr14	+	672385	673098	YNR024W	MPP6	672174	672434
chr4	-	284468	285181	YDL098C	SNU23	285123	285443
chr7	-	459001	459714	YGL018C	JAC1	459641	459887
chr7	+	635694	636407	YGR074W	SMD1	635424	635744
chr8	-	314009	314722	YHR100C	GEP4	314655	314935
chr7	+	644006	644727	YGR082W	TOM20	643754	644055
chr9	+	150531	151252	YIL113W	SDP1	150239	150547
chr10	-	676113	676834	YJR135C	MCM22	676779	677003
chr15	+	811658	812379	YOR258W	HNT3	811366	811706
chr6	+	238421	239142	YFR042W	KEG1	238228	238457
chr8	+	369982	370703	YHR132W-A	IGO2	369778	370070
chr2	-	461121	461850	YBR111C	YSA1	461868	462141
chr10	-	314920	315649	YJL065C	DLS1	315524	315804
chr10	+	432493	433222	YJL003W	COX16	431743	432493
chr14	+	339560	340289	YNL158W	PGA1	339329	339612
chr2	+	110676	111405	YBL059W		110531	110722
chr2	+	283663	284392	YBR022W	POA1	283462	283651
chr4	+	734134	734863	YDR140W	MTQ2	733896	734181
chr4	-	33300	34036	YDL235C	YPD1	33996	34294
chr15	-	111189	111926	YOL108C	INO4	111842	112098
chr10	+	544046	544783	YJR057W	CDC8	543837	544067
chr13	+	794889	795626	YMR263W	SAP30	794645	794937
chr15	+	868299	869036	YOR294W	RRS1	868077	868348
chr5	-	437112	437849	YER134C		437784	438053
chr8	+	352685	353422	YHR121W	LSM12	352432	352744
chr5	-	212501	213246	YER029C	SMB1	213191	213470
chr12	-	51917	52662	YLL042C	ATG10	52559	52800
chr13	+	216400	217145	YML030W	RCF1	216138	216430
chr15	+	44914	45659	YOL149W	DCP1	44675	44969
chr2	-	9820	10565	YBL107C	MIX23	10480	10768
chr7	-	62909	63654	YGL231C	EMC4	63580	63827
chr8	+	332261	333006	YHR110W	ERP5	332046	332323
chr2	-	236904	237650	YBL001C	ECM15	237724	237955
chr2	-	365853	366605	YBR062C		366560	366803
chr15	+	853363	854116	YOR289W		853086	853375
chr16	-	677625	678378	YPR063C		678300	678565
chr2	-	338669	339422	YBR052C	RFS1	339361	339627
chr10	-	466306	467059	YJR017C	ESS1	467016	467292
chr4	-	1071852	1072605	YDR304C	CPR5	1072474	1072809
chr7	+	543566	544319	YGR029W	ERV1	542830	543580
chr10	-	470218	470979	YJR024C	MDE1	470926	471149
chr12	-	280971	281732	YLR073C	RFU1	281676	281995
chr16	-	363329	364090	YPL099C	INA17	364051	364246
chr4	+	245840	246601	YDL120W	YFH1	245558	245873
chr8	-	218106	218867	YHR057C	CPR2	218807	219057
chr11	+	314702	315471	YKL067W	YNK1	314476	314765
chr4	+	817838	818607	YDR178W	SDH4	817625	817894
chr5	-	191949	192718	YER018C	SPC25	192586	192899
chr6	-	182168	182937	YFR017C	IGD1	182816	183071
chr12	-	246235	247004	YLR051C	FCF2	246942	247221
chr13	+	545137	545906	YMR138W	CIN4	544963	545196
chr14	+	245609	246378	YNL214W	PEX17	245385	245641
chr4	+	789414	790183	YDR167W	TAF10	789229	789471
chr4	-	850275	851044	YDR196C	CAB5	850975	851242
chr8	+	184040	184809	YHR038W	RRF1	183900	184086
chr9	+	242003	242780	YIL064W	EFM4	241782	242065
chr1	+	136860	137637	YAL008W	FUN14	136528	136886
chr10	+	461782	462559	YJR014W	TMA22	461533	461843
chr10	-	518474	519251	YJR044C	VPS55	519201	519478
chr10	+	672901	673678	YJR133W	XPT1	672698	672952
chr11	+	478296	479073	YKR020W	VPS51	478120	478347
chr13	+	795761	796538	YMR264W	CUE1	795543	795790
chr3	-	172745	173522	YCR028C-A	RIM1	173426	173712
chr4	+	116263	117040	YDL192W	ARF1	115940	116304
chr4	-	163331	164108	YDL166C	FAP7	164014	164318
chr5	+	415828	416605	YER128W	VFA1	415660	415896
chr14	+	107642	108427	YNL282W	POP3	107436	107708
chr14	-	371468	372253	YNL135C	FPR1	372180	372517
chr1	+	36543	37328	YAL059W	ECM1	36163	36586
chr10	+	245531	246316	YJL097W	PHS1	245398	245603
chr10	-	643369	644154	YJR118C	ILM1	644103	644372
chr12	+	432071	432856	YLR145W	RMP1	431959	432209
chr13	-	623477	624262	YMR181C		624238	624519
chr15	+	356505	357290	YOR012W		356340	356558
chr15	-	632860	633645	YOR159C	SME1	633570	633829
chr2	+	171419	172204	YBL025W	RRN10	171221	171468
chr2	-	483761	484546	YBR122C	MRPL36	484494	484773
chr4	-	1239904	1240689	YDR383C	NKP1	1240615	1240851
chr4	+	65199	65984	YDL219W	DTD1	64995	65268
chr7	-	215345	216130	YGL154C	LYS5	216048	216288
chr8	-	392554	393339	YHR147C	MRPL6	393258	393567
chr8	-	38766	39551	YHL031C	GOS1	39456	39659
chr9	-	402771	403561	YIR024C	INA22	403458	403674
chr16	+	316721	317514	YPL124W	SPC29	316484	316758
chr4	-	1072692	1073485	YDR305C	HNT2	1073425	1073649
chr4	+	337440	338233	YDL064W	UBC9	337241	337512
chr14	+	420064	420865	YNL107W	YAF9	419825	420093
chr4	+	1270004	1270805	YDR399W	HPT1	1269254	1270004
chr8	+	484003	484804	YHR189W	PTH1	483810	484062
chr4	+	1399004	1399805	YDR469W	SDC1	1398751	1399045
chr7	+	359407	360208	YGL079W	KXD1	359190	359484
chr9	-	347767	348568	YIL004C	BET1	348477	348727
chr16	-	320892	321700	YPL121C	MEI5	321669	321844
chr14	+	437568	438377	YNL100W	MIC27	437326	437602
chr4	+	1067672	1068481	YDR302W	GPI11	1067448	1067733
chr13	-	715597	716406	YMR222C	FSH2	716275	716551
chr14	+	229057	229866	YNL222W	SSU72	228817	229112
chr14	-	587054	587863	YNL024C	EFM6	587842	588112
chr15	+	310280	311089	YOL008W	COQ10	310147	310333
chr16	-	104716	105525	YPL234C	VMA11	105426	105740
chr2	+	760259	761068	YBR278W	DPB3	760084	760308
chr4	-	1427352	1428161	YDR486C	VPS60	1428083	1428365
chr7	-	44452	45261	YGL242C		45205	45469
chr7	+	93756	94566	YGL210W	YPT32	93523	93793
chr16	+	304317	305128	YPL130W	SPO19	303922	304298
chr11	-	316290	317107	YKL065C	YET1	317104	317337
chr14	+	542122	542939	YNL046W		541866	542135
chr10	+	636901	637718	YJR112W	NNF1	636151	636901
chr13	+	560121	560938	YMR148W	OSW5	559860	560115
chr16	+	427885	428702	YPL065W	VPS28	427671	427963
chr16	+	534949	535766	YPL010W	RET3	534697	535004
chr4	-	211275	212092	YDL139C	SCM3	212011	212290
chr12	-	184117	184942	YLR022C	SDO1	184876	185105
chr14	-	156557	157382	YNL260C	LTO1	157343	157692
chr2	-	571384	572209	YBR167C	POP7	572077	572280
chr6	-	114954	115779	YFL010C	WWM1	115718	116004
chr7	-	643010	643835	YGR081C	SLX9	643754	644055
chr9	-	46748	47573	YIL157C	COA1	47512	47745
chr10	-	568618	569451	YJR069C	HAM1	569390	569669
chr14	-	417740	418573	YNL110C	NOP15	418499	418815
chr15	-	572100	572933	YOR131C		572861	573144
chr16	-	272133	272966	YPL148C	PPT2	272906	273242
chr6	+	148989	149822	YFR001W	LOC1	148821	149127
chr9	+	260121	260954	YIL049W	DFG10	259940	260182
chr4	-	485676	486514	YDR020C	DAS2	486493	486765
chr10	-	190284	191125	YJL121C	RPE1	191060	191320
chr12	-	384627	385468	YLR118C		385389	385625
chr15	+	721920	722761	YOR202W	HIS3	721657	721961
chr15	-	887952	888793	YOR304C-A	BIL1	888724	889019
chr16	-	691649	692490	YPR073C	LTP1	692427	692895
chr16	-	876842	877683	YPR167C	MET16	877692	877912
chr2	+	245829	246670	YBR005W	RCR1	245619	245896
chr5	-	502977	503818	YER163C	GCG1	503766	504064
chr1	+	188037	188881	YAR033W	MST28	187864	188081
chr1	+	183700	184547	YAR027W	UIP3	183470	183754
chr13	+	243216	244065	YML014W	TRM9	243004	243259
chr13	-	421357	422206	YMR077C	VPS20	422145	422409
chr2	-	548281	549130	YBR154C	RPB5	549051	549338
chr4	+	371163	372012	YDL046W	NPC2	370890	371240
chr6	+	42744	43593	YFL046W	FMP32	42405	42835
chr7	-	675562	676411	YGR095C	RRP46	676330	676775
chr7	-	1037703	1038553	YGR271C-A	EFG1	1038479	1038768
chr13	-	918296	919149	YMR322C	SNO4	919149	919235
chr15	-	1078475	1079328	YOR391C	HSP33	1079195	1079392
chr16	+	11817	12670	YPL280W	HSP32	11588	11817
chr7	+	402519	403372	YGL053W	PRM8	402305	402488
chr4	+	1212780	1213637	YDR367W	KEI1	1212571	1212857
chr4	+	241384	242241	YDL123W	SNA4	241137	241416
chr9	+	334851	335708	YIL010W	DOT5	334665	334874
chr10	+	387572	388429	YJL030W	MAD2	387433	387660
chr11	-	565069	565926	YKR065C	PAM17	565856	566159
chr12	-	872731	873588	YLR376C	PSY3	873562	873833
chr15	+	407033	407890	YOR040W	GLO4	406818	407065
chr15	-	559868	560725	YOR126C	IAH1	560660	560935
chr15	+	888940	889797	YOR305W	RRG7	888724	889019
chr2	-	729344	730201	YBR258C	SHG1	730128	730393
chr3	-	249200	250057	YCR076C	FUB1	249994	250227
chr4	+	816766	817623	YDR177W	UBC1	816506	816808
chr5	+	552485	553342	YER182W	FMP10	552345	552537
chr1	-	153896	154761	YAR002C-A	ERP1	154709	154991
chr12	+	947183	948048	YLR411W	CTR3	946437	947187
chr13	+	739153	740018	YMR233W	TRI1	738937	739227
chr15	+	774456	775321	YOR232W	MGE1	774224	774491
chr2	-	734704	735569	YBR261C	TAE1	735503	735699
chr4	-	581800	582665	YDR066C	RTR2	582589	582901
chr4	-	582664	583529	YDR067C	OCA6	583460	583715
chr7	-	457073	457938	YGL020C	GET1	457886	458109
chr7	+	745709	746574	YGR126W		745501	745753
chr7	-	636077	636945	YGR075C	PRP38	636864	637087
chr2	+	623436	624308	YBR201W	DER1	623213	623495
chr15	-	1060240	1061113	YOR383C	FIT3	1060989	1061247
chr5	+	318852	319725	YER079W	MAY24	318755	318977
chr11	+	161510	162383	YKL154W	SRP102	161316	161580
chr11	-	218401	219274	YKL119C	VPH2	219212	219435
chr14	-	712869	713742	YNR049C	MSO1	713637	713885
chr16	+	833654	834527	YPR153W		833427	833693
chr7	+	984812	985685	YGR247W	CPD1	984636	984877
chr12	+	730755	731629	YLR301W	HRI1	730419	730835
chr2	+	547390	548264	YBR153W	RIB7	546640	547390
chr1	+	135820	136701	YAL009W	SPO7	135652	135875
chr1	-	137568	138449	YAL007C	ERP2	138377	138648
chr10	-	619026	619907	YJR102C	VPS25	619841	620045
chr11	-	30891	31772	YKL214C	YRA2	31715	31965
chr12	-	165309	166190	YLR008C	PAM18	166127	166423
chr13	-	57852	58733	YML105C	SEC65	58646	58931
chr4	-	602057	602938	YDR078C	SHU2	602864	603104
chr7	-	156473	157355	YGL183C	MND1	157234	157416
chr16	+	349049	349935	YPL107W		348847	349076
chr10	-	431329	432218	YJL004C	SYS1	432172	432406
chr11	-	153618	154507	YKL159C	RCN1	154424	154632
chr11	+	48159	49048	YKL207W	EMC3	47949	48195
chr12	-	549458	550347	YLR201C	COQ9	550280	550511
chr15	+	255290	256179	YOL038W	PRE6	255087	255364
chr15	+	400345	401234	YOR036W	PEP12	400074	400380
chr16	+	798030	798919	YPR134W	MSS18	797852	798076
chr4	+	78359	79248	YDL212W	SHR3	78175	78435
chr7	+	506062	506951	YGR006W	PRP18	505841	506101
chr8	+	371766	372655	YHR134W	WSS1	371564	371825
chr2	+	23992	24889	YBL102W	SFT2	23742	24041
chr12	+	247111	248008	YLR052W	IES3	246942	247221
chr13	-	571189	572086	YMR157C	AIM36	572013	572262
chr13	+	649977	650874	YMR193W	MRPL24	649786	650062
chr3	+	107969	108866	YCL005W	LDB16	107758	108054
chr9	+	56480	57377	YIL152W		56355	56597
chr1	-	128169	129074	YAL014C	SYN8	129011	129281
chr13	+	44008	44913	YML113W	DAT1	43761	44058
chr14	+	44417	45322	YNL314W	DAL82	44231	44483
chr16	-	84476	85381	YPL246C	RBD2	85295	85586
chr2	+	657780	658685	YBR217W	ATG12	657579	657833
chr4	-	617434	618339	YDR087C	RRP1	618295	618582
chr7	-	394928	395833	YGL057C	GEP7	395771	396054
chr7	+	494438	495343	YGL002W	ERP6	494205	494500
chr16	-	674791	675701	YPR060C	ARO7	675653	676092
chr11	-	334146	335059	YKL056C	TMA19	335059	335371
chr12	+	744062	744975	YLR306W	UBC12	743854	744151
chr14	+	557010	557923	YNL038W	GPI15	556780	557056
chr15	-	17117	18030	YOL159C	CSS3	18034	18563
chr15	-	440320	441233	YOR060C	SLD7	441148	441430
chr15	-	746404	747317	YOR215C	AIM41	747251	747540
chr16	-	369777	370690	YPL094C	SEC62	370624	370975
chr2	-	142007	142920	YBL040C	ERD2	142849	143152
chr4	-	1092683	1093596	YDR315C	IPK1	1093552	1093782
chr7	-	1016887	1017800	YGR262C	BUD32	1017728	1018017
chr7	-	388883	389796	YGL061C	DUO1	389732	389979
chr8	-	130587	131501	YHR013C	ARD1	131443	131707
chr10	+	28368	29284	YJL214W	HXT8	27618	28368
chr12	+	166345	167266	YLR009W	RLP24	166127	166423
chr16	+	117040	117961	YPL229W		116797	117076
chr2	-	424896	425817	YBR088C	POL30	425810	426134
chr1	-	51737	52658	YAL049C	AIM2	52598	52888
chr11	+	374400	375321	YKL033W-A		374167	374439
chr14	-	347668	348589	YNL151C	RPC31	348505	348784
chr14	-	349796	350717	YNL148C	ALF1	350612	350782
chr14	+	613578	614499	YNL010W		613371	613639
chr15	-	14693	15614	YOL159C-A		15532	15745
chr8	+	393502	394423	YHR148W	IMP3	393258	393567
chr9	+	374411	375332	YIR009W	MSL1	374279	374522
chr9	-	423631	424552	YIR038C	GTT1	424506	424776
chr11	-	255633	256555	YKL099C	UTP11	256470	256764
chr4	-	780306	781235	YDR162C	NBP2	781182	781419
chr10	+	700813	701742	YJR144W	MGM101	700617	700900
chr12	-	228771	229700	YLR040C	AFB1	229693	230064
chr14	-	263653	264582	YNL200C	NNR1	264523	264765
chr16	+	174977	175906	YPL196W	OXR1	174815	175017
chr4	+	1294628	1295557	YDR412W	RRP17	1294384	1294701
chr4	-	361516	362445	YDL053C	PBP4	362400	362692
chr8	+	486795	487724	YHR192W	LNP1	486607	486863
chr12	+	203220	204151	YLR030W		203151	203356
chr2	+	704516	705453	YBR242W		704255	704554
chr1	+	94605	95542	YAL027W	SAW1	94428	94658
chr11	-	48915	49852	YKL206C	ADD66	49776	50067
chr12	-	342900	343837	YLR102C	APC9	343732	343998
chr13	+	228880	229817	YML022W	APT1	228652	228931
chr13	+	618441	619378	YMR178W		618205	618514
chr13	-	85876	86813	YML092C	PRE8	86714	87198
chr15	-	558836	559773	YOR125C	CAT5	559755	559998
chr4	-	1397920	1398857	YDR468C	TLG1	1398751	1399045
chr5	+	121448	122385	YEL018W	EAF5	121251	121506
chr5	-	326120	327057	YER083C	GET2	327008	327283
chr7	+	579446	580383	YGR042W	MTE1	579267	579491
chr7	+	762413	763350	YGR136W	LSB1	762140	762437
chr8	-	149380	150317	YHR022C		150258	150558
chr8	-	192732	193669	YHR043C	DOG2	193625	193857
chr8	+	439263	440200	YHR167W	THP2	439079	439337
chr9	+	135251	136188	YIL120W	QDR1	135046	135262
chr9	-	420911	421848	YIR035C		421796	422138
chr16	-	675977	676922	YPR061C	JID1	676900	677203
chr5	+	401100	402045	YER120W	SCS2	400831	401142
chr12	+	1055065	1056010	YLR456W		1054962	1055119
chr12	+	493534	494479	YLR164W	SHH4	493236	493517
chr12	-	97941	98886	YLL023C	POM33	98834	99098
chr3	-	223321	224266	YCR059C	YIH1	224200	224475
chr4	-	1323408	1324353	YDR428C	BNA7	1324302	1324464
chr5	-	120380	121325	YEL019C	MMS21	121251	121506
chr6	-	244265	245210	YFR047C	BNA6	245122	245360
chr7	+	174516	175461	YGL174W	BUD13	174321	174564
chr5	-	44900	45853	YEL057C	SDD1	45853	45966
chr11	-	195134	196087	YKL130C	SHE2	196049	196347
chr11	-	389028	389981	YKL026C	GPX1	390057	390386
chr11	+	556457	557410	YKR060W	UTP30	556317	556532
chr12	-	494338	495291	YLR165C	PUS5	495194	495447
chr13	-	412109	413062	YMR073C	IRC21	412854	413127
chr16	+	681173	682126	YPR066W	UBA3	680901	681257
chr4	+	99495	100448	YDL201W	TRM8	99269	99568
chr6	-	79286	80239	YFL028C	CAF16	80187	80440
chr7	+	48592	49545	YGL240W	DOC1	48381	48656
chr9	-	289165	290118	YIL034C	CAP2	290053	290311
chr7	-	794604	795562	YGR152C	RSR1	795594	795920
chr10	-	313960	314921	YJL066C	MPM1	314864	315060
chr12	+	854015	854976	YLR364W	GRX8	853771	853992
chr15	+	530392	531353	YOR111W		530253	530427
chr4	-	976316	977277	YDR260C	SWM1	977226	977531
chr5	-	165965	166926	YER007C-A	TMA20	166845	167146
chr7	-	910721	911682	YGR207C	CIR1	911616	911890
chr8	+	13538	14499	YHL044W		13369	13574
chr8	+	149464	150425	YHR021W-A	ECM12	149289	149452
chr12	-	394627	395596	YLR126C		395540	395850
chr10	+	53296	54265	YJL203W	PRP21	53117	53357
chr11	-	345946	346915	YKL049C	CSE4	346915	347044
chr12	+	641350	642319	YLR251W	SYM1	641175	641380
chr15	+	333536	334505	YOR004W	UTP23	333317	333607
chr15	-	538556	539525	YOR115C	TRS33	539458	539737
chr16	+	486388	487357	YPL034W		486150	486428
chr4	-	446711	447688	YDL002C	NHP10	447688	447957
chr14	-	171325	172302	YNL252C	MRPL17	172251	172521
chr15	-	489915	490892	YOR089C	VPS21	490828	491169
chr15	+	519040	520017	YOR106W	VAM3	518822	519119
chr15	+	847355	848332	YOR283W		847115	847400
chr15	+	869147	870124	YOR295W	UAF30	868969	869183
chr2	-	599024	600001	YBR185C	MBA1	599945	600198
chr4	+	1146274	1147251	YDR337W	MRPS28	1146052	1146313
chr5	-	455129	456106	YER142C	MAG1	456064	456319
chr7	+	288436	289413	YGL117W		288179	288443
chr7	-	81342	82319	YGL221C	NIF3	82263	82492
chr12	+	1006306	1007291	YLR435W	TSR2	1006080	1006356
chr12	-	176485	177470	YLR016C	PML1	177402	177658
chr14	-	317884	318869	YNL168C	FMP41	318826	319045
chr15	-	360237	361222	YOR016C	ERP4	361155	361426
chr15	-	846199	847184	YOR281C	PLP2	847115	847400
chr4	-	1238144	1239129	YDR381C-A		1239143	1239587
chr4	-	1324352	1325337	YDR429C	TIF35	1325273	1325563
chr5	+	525885	526870	YER170W	ADK2	525704	525999
chr7	+	62073	63058	YGL232W	TAN1	61857	62098
chr9	-	187887	188872	YIL093C	RSM25	188808	189048
chr7	-	269223	270214	YGL128C	CWC23	270117	270459
chr13	+	45040	46033	YML112W	CTK3	44806	45085
chr4	-	1104939	1105932	YDR319C	YFT2	1105837	1106136
chr9	-	273957	274950	YIL043C	CBR1	274891	275144
chr4	+	666934	667928	YDR106W	ARP10	666755	667030
chr14	-	534038	535039	YNL050C		534952	535220
chr16	+	458733	459734	YPL052W	OAZ1	458492	458779
chr16	-	684497	685498	YPR069C	SPE3	685445	685657
chr3	-	103405	104406	YCL010C	SGF29	104328	104638
chr4	-	682626	683627	YDR116C	MRPL1	683555	683827
chr7	+	349567	350568	YGL085W	LCL3	349252	349629
chr7	+	527574	528575	YGR021W		527338	527670
chr7	+	91421	92422	YGL212W	VAM7	91207	91492
chr9	-	230151	231152	YIL070C	MAM33	231078	231429
chr16	+	942962	943966	YPR202W		942791	942962
chr15	+	755288	756297	YOR220W	RCN2	755039	755344
chr14	-	723334	724343	YNR054C	ESF2	724294	724541
chr4	-	1454904	1455913	YDR503C	LPP1	1455891	1456119
chr5	-	145781	146790	YEL005C	VAB2	146743	146966
chr7	-	697426	698435	YGR104C	SRB5	698355	698603
chr1	+	158860	159870	YAR008W	SEN34	158633	158918
chr14	-	418844	419861	YNL108C		419825	420093
chr9	-	149015	150032	YIL114C	POR2	149985	150239
chr11	-	520773	521790	YKR043C	SHB17	521678	521984
chr12	-	706090	707107	YLR284C	ECI1	707090	707389
chr14	+	490289	491306	YNL072W	RNH201	490071	490343
chr15	+	142785	143802	YOL093W	TRM10	142541	142830
chr16	-	428625	429642	YPL064C	CWC27	429588	429875
chr4	+	1145082	1146099	YDR336W	MRX8	1144846	1145104
chr4	-	77227	78244	YDL213C	NOP6	78175	78435
chr7	+	458053	459070	YGL019W	CKB1	457886	458109
chr7	-	497042	498059	YGR001C	EFM5	497999	498299
chr9	+	126152	127169	YIL124W	AYR1	126063	126216
chr4	-	830559	831583	YDR184C	ATC1	831512	831850
chr7	-	1024903	1025928	YGR267C	FOL2	1025859	1026174
chr7	-	554066	555091	YGR033C	TIM21	555028	555403
chr10	+	184457	185482	YJL126W	NIT2	184253	184521
chr11	-	335170	336195	YKL055C	OAR1	336149	336402
chr14	+	769035	770060	YNR070W	PDR18	768832	769008
chr7	-	594914	595939	YGR053C		595882	596222
chr8	-	222794	223819	YHR062C	RPP1	223733	223972
chr8	-	77360	78385	YHL013C	OTU2	78336	78584
chr12	+	786372	787403	YLR329W	REC102	786195	786424
chr16	-	95260	96293	YPL241C	CIN2	96197	96521
chr10	+	145074	146107	YJL145W	SFH5	144881	145154
chr11	-	269682	270715	YKL091C		270620	270837
chr12	-	390731	391764	YLR122C		391656	392032
chr12	-	432739	433772	YLR146C	SPE4	433708	433925
chr12	-	578042	579075	YLR221C	RSA3	579001	579307
chr12	+	928720	929753	YLR404W	SEI1	928509	928769
chr14	-	438316	439349	YNL099C	OCA1	439273	439697
chr15	-	671500	672533	YOR179C	SYC1	672533	672666
chr16	-	241685	242718	YPL163C	SVS1	242633	242835
chr16	+	305225	306258	YPL129W	TAF14	304983	305301
chr2	+	675316	676349	YBR228W	SLX1	675123	675391
chr4	+	351400	352433	YDL057W		351212	351442
chr7	-	1045559	1046592	YGR277C	CAB4	1046514	1046755
chr7	-	805057	806090	YGR158C	MTR3	806044	806338
chr10	-	312920	313961	YJL068C		313911	314175
chr12	-	221155	222196	YLR036C		222127	222375
chr15	-	193797	194838	YOL073C	DSC2	194763	194994
chr5	-	64124	65165	YEL048C	TCA17	65135	65432
chr6	+	160510	161551	YFR008W	FAR7	160266	160549
chr7	+	676566	677607	YGR096W	TPC1	675816	676566
chr13	-	94340	95389	YML087C	AIM33	95425	96175
chr7	-	808473	809522	YGR161C	RTS3	809435	809599
chr12	+	781966	783015	YLR326W		781816	782087
chr13	+	173136	174185	YML050W	AIM32	172975	173188
chr13	-	20691	21740	YML125C	PGA3	21673	22144
chr13	+	532033	533082	YMR130W		531623	532097
chr15	-	138037	139086	YOL096C	COQ3	139025	139255
chr15	-	153765	154814	YOL088C	MPD2	154716	154970
chr15	+	783608	784657	YOR238W		783505	783724
chr5	+	201033	202082	YER023W	PRO3	200826	201108
chr16	-	825575	826629	YPR147C		826590	826842
chr12	-	547783	548839	YLR199C	PBA1	548761	549017
chr13	-	895677	896734	YMR310C		896691	896951
chr14	-	43237	44294	YNL315C	ATP11	44231	44483
chr15	-	141549	142606	YOL094C	RFC4	142541	142830
chr15	-	852087	853144	YOR288C	MPD1	853086	853375
chr16	-	298477	299534	YPL134C	ODC1	299571	299820
chr2	+	43147	44204	YBL095W	MRX3	42397	43147
chr4	-	201603	202660	YDL142C	CRD1	202575	202823
chr4	-	557048	558105	YDR051C	DET1	558048	558387
chr7	-	77918	78975	YGL224C	SDT1	78926	79225
chr8	-	218866	219923	YHR058C	MED6	219868	220112
chr8	+	480955	482012	YHR187W	IKI1	480714	481004
chr14	+	574377	575435	YNL032W	SIW14	574121	574387
chr13	-	385997	387062	YMR055C	BUB2	386986	387253
chr16	-	791202	792267	YPR128C	ANT1	792209	792421
chr11	+	437712	438777	YKL002W	DID4	437469	437749
chr12	+	707334	708399	YLR285W	NNT1	707090	707389
chr14	+	95098	96163	YNL286W	CUS2	94893	95179
chr15	-	802444	803509	YOR251C	TUM1	803422	803678
chr16	+	672469	673534	YPR057W	BRR1	672279	672497
chr16	-	937978	939043	YPR199C	ARR1	938962	939383
chr9	-	99452	100517	YIL132C	CSM2	100468	100663
chr7	-	489506	490579	YGL005C	COG7	490538	490783
chr12	-	501122	502195	YLR172C	DPH5	502127	502403
chr12	+	682590	683663	YLR271W	CMG1	682458	682632
chr15	-	180405	181478	YOL080C	REX4	181426	181697
chr16	-	409057	410130	YPL077C		410077	410335
